version_year,company_name,address,zip_code,record_type,primary_sic_code,primary_sic_description,primary_naics,primary_naics_description,location_employee_size_range,location_type,years_in_database,latitude,longitude
2022,Philadelphia Friends Outward,"3401 Reservoir Dr, Philadelphia, PA 19121",19121,Verified,832222,Youth Organizations & Centers,62411006,Child And Youth Services,10 to 19,Single Loc,30,39.982745799999996,-75.1930401
2022,Philadelphia Garage Doors,"2007 N 17th St, Philadelphia, PA 19121",19121,Verified,521101,Doors-Garage,44418018,Other Building Material Dealers,5 to 9,Single Loc,11,39.9840499,-75.1614836
2022,Philadelphia Gas Works,"1800 W Montgomery Ave, Philadelphia, PA 19121",19121,Verified,492501,Gas Companies,22121002,Natural Gas Distribution,1 to 4,Single Loc,9,39.9809451,-75.164079
2022,Philadelphia Housing,"2013 Ridge Ave, Philadelphia, PA 19121",19121,Verified,653132,Housing Authorities,53131106,Residential Property Managers,5 to 9,Single Loc,15,39.9774618,-75.1693796
2022,Philadelphia Housing Auth,"2500 W Norris St, Philadelphia, PA 19121",19121,Verified,653132,Housing Authorities,53131106,Residential Property Managers,5 to 9,Single Loc,25,39.98545,-75.174873
2022,Philadelphia Housing Authority,"2301 Edgley St, Philadelphia, PA 19121",19121,Verified,653132,Housing Authorities,53131106,Residential Property Managers,10 to 19,Branch,24,39.987336,-75.171205
2022,Philadelphia Housing Authority,"2309 W Diamond St, Philadelphia, PA 19121",19121,Verified,653132,Housing Authorities,53131106,Residential Property Managers,5 to 9,Single Loc,25,39.9867279,-75.1715108
2022,Philadelphia Housing Authority,"3218 W Susquehanna Ave, Philadelphia, PA 19121",19121,Verified,653132,Housing Authorities,53131106,Residential Property Managers,1 to 4,Single Loc,25,39.9899471,-75.1857945
2022,Philadelphia Housing Authority,"1710 N Croskey St, Philadelphia, PA 19121",19121,Verified,653132,Housing Authorities,53131106,Residential Property Managers,20 to 49,Single Loc,29,39.9811426,-75.1718188
2022,Philadelphia Housing Authority,"2013 Ridge Ave, Philadelphia, PA 19121",19121,Verified,653132,Housing Authorities,53131106,Residential Property Managers,100 to 249,Single Loc,32,39.9774618,-75.1693796
2022,Philadelphia Housing Devmnt,"2013 Ridge Ave, Philadelphia, PA 19121",19121,Verified,953104,City Government-Housing Programs,92511001,Administration Of Housing Programs,5 to 9,Single Loc,24,39.9774618,-75.1693796
2022,Philadelphia Plus,"1237 N 16th St, Philadelphia, PA 19121",19121,Verified,769962,Locks & Locksmiths,56162204,Locksmiths,1 to 4,Single Loc,8,39.9729981,-75.1623177
2022,Philadelphia Police Dept-22nd,"1747 N 17th St, Philadelphia, PA 19121",19121,Verified,922104,Police Departments,92212003,Police Protection,100 to 249,Single Loc,31,39.9800143,-75.1624333
2022,Philadelphia Transporting,NA,19121,Verified,421304,Trucking,48423013,"Specialized Freight (Except Used Goods) Trucking,",1 to 4,Single Loc,9,NA,NA
2022,Philadelphia Vintage T-Shirt,"1207 N 29th St, Philadelphia, PA 19121",19121,Verified,275902,Screen Printing (Mfrs),32311301,Commercial Screen Printing,1 to 4,Single Loc,7,39.974705,-75.1833296
2022,Philly Style Pizza & Grill,"1434 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,12,39.978803,-75.1594789
2022,Pieces Of The Puzzle Learning,"2316 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,835101,Child Care Service,62441003,Child Care Services,5 to 9,Single Loc,18,39.980519,-75.1731735
2022,Pita Chip,"1600 N Broad St # 7, Philadelphia, PA 19121",19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,5,39.9781631,-75.1582436
2022,Pizanos Brick Oven Pizzeria,"1536 N Carlisle St, Philadelphia, PA 19121",19121,Verified,581222,Pizza,72251115,Full-Service Restaurants,1 to 4,Single Loc,10,39.9772495,-75.1593458
2022,Places & Spaces Learning Ctr,"3002 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,829972,Education Centers,61171001,Educational Support Services,1 to 4,Single Loc,10,39.9817776,-75.1843259
2022,Plaza Pizza At Temple Univ,"1600 N Broad St # 10a, Philadelphia, PA 19121",19121,Verified,581222,Pizza,72251115,Full-Service Restaurants,20 to 49,Single Loc,19,NA,NA
2022,Plumbing Works,"2035 N 29th St, Philadelphia, PA 19121",19121,Verified,171105,Plumbing Contractors,23822025,"Plumbing, Heating, And Air-Conditioning Contractor",1 to 4,Single Loc,7,39.9873925,-75.1804974
2022,Point Breeze Deli,"1800 N 23rd St, Philadelphia, PA 19121",19121,Verified,518101,Beer & Ale-Wholesale,42481001,Beer And Ale Merchant Wholesalers,1 to 4,Single Loc,30,39.982235,-75.172241
2022,Police Athletic League,"1845 N 23rd St, Philadelphia, PA 19121",19121,Verified,869905,Athletic Organizations,81399005,"Other Similar Organizations (Except Business, Prof",1 to 4,Single Loc,38,39.9831913,-75.1716659
2022,Poppy Deli & Mini Market,"2301 Nicholas St, Philadelphia, PA 19121",19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,14,39.9801956,-75.172704
2022,Positive Action Cmnty Svc Inc,"1620 W Stiles St, Philadelphia, PA 19121",19121,Verified,899999,Services NEC,54199009,"All Other Professional, Scientific, And Technical",1 to 4,Single Loc,13,39.9728078,-75.1631935
2022,Prime Equity,"1325 N 15th St, Philadelphia, PA 19121",19121,Verified,614101,Loans,52229103,Consumer Lending,1 to 4,Single Loc,11,39.974256,-75.160465
2022,Project H O M E,"2144 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,802101,Dentists,62121003,Offices Of Dentists,1 to 4,Single Loc,10,39.9801736,-75.1700423
2022,Project Home,"2144 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,801104,Clinics,62111129,Offices Of Physicians (Except Mental Health Specia,10 to 19,Single Loc,12,39.9801736,-75.1700423
2022,Project Home,"1850 N Croskey St, Philadelphia, PA 19121",19121,Verified,832218,Social Service & Welfare Organizations,62419012,Other Individual And Family Services,10 to 19,Single Loc,17,39.9831285,-75.1712971
2022,Project Home,"2729 W Diamond St, Philadelphia, PA 19121",19121,Verified,839998,Non-Profit Organizations,81331908,Other Social Advocacy Organizations,1 to 4,Single Loc,20,39.9876394,-75.1785627
2022,Project Home,"2826 W Diamond St, Philadelphia, PA 19121",19121,Verified,832218,Social Service & Welfare Organizations,62419012,Other Individual And Family Services,1 to 4,Single Loc,15,39.9876278,-75.1797423
2022,Project Home Health Svc,"2144 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,801101,Physicians & Surgeons,62111107,Offices Of Physicians (Except Mental Health Specia,1 to 4,Single Loc,8,39.9801736,-75.1700423
2022,Project Home Health Svc,"2144 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,808201,Home Health Service,62161001,Home Health Care Services,20 to 49,Branch,11,39.9801736,-75.1700423
2022,Project Home Pharmacy,"2144 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,591205,Pharmacies,45611009,Pharmacies And Drug Retailers,5 to 9,Single Loc,6,39.9801736,-75.1700423
2022,Project Homes,"1900 N Judson St, Philadelphia, PA 19121",19121,Verified,152112,Home Builders,23611506,New Single-Family Housing Construction (Except For,1 to 4,Single Loc,18,39.9829242,-75.1725784
2022,Project Homes,"1936 N Judson St, Philadelphia, PA 19121",19121,Verified,832218,Social Service & Welfare Organizations,62419012,Other Individual And Family Services,10 to 19,Single Loc,14,39.9829242,-75.1725784
2022,Protech Internet Group,"1814 N Marston St, Philadelphia, PA 19121",19121,Verified,737311,Website Design Service,54151217,Computer Systems Design Services,1 to 4,Single Loc,12,39.9833617,-75.1795063
2022,Psychoanalytic Center-Phldlph,"3810 Mount Pleasant Dr, Philadelphia, PA 19121",19121,Verified,839998,Non-Profit Organizations,81331908,Other Social Advocacy Organizations,1 to 4,Single Loc,21,39.9833968,-75.1994732
2022,Pub WEBB,"1527 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,14,39.9791463,-75.1605142
2022,Puran Corp,"2034 N Broad St, Philadelphia, PA 19121",19121,Verified,599999,Miscellaneous Retail Stores NEC,45521993,All Other General Merchandise Retailers,1 to 4,Single Loc,11,39.9845036,-75.1570915
2022,Qdoba Mexican Eats,"1600 N Broad St # 12, Philadelphia, PA 19121",19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,20 to 49,Branch,20,39.9785422,-75.1585024
2022,Quaker Abstract Inc,"1800 N 18th St, Philadelphia, PA 19121",19121,Verified,654102,Title Companies,54119106,Title Abstract And Settlement Offices,5 to 9,Single Loc,8,39.9811725,-75.1641226
2022,Quality Community Health Care,"1600 N 18th St, Philadelphia, PA 19121",19121,Verified,809906,Health Information & Referral Programs,62199918,All Other Miscellaneous Ambulatory Health Care Ser,1 to 4,Single Loc,32,39.97823,-75.164659
2022,R V Medical Assoc,"1216 N Broad St, Philadelphia, PA 19121",19121,Verified,801101,Physicians & Surgeons,62111107,Offices Of Physicians (Except Mental Health Specia,1 to 4,Single Loc,8,39.9722445,-75.1596319
2022,R V Medical Assoc,"1216 N Broad St, Philadelphia, PA 19121",19121,Verified,801101,Physicians & Surgeons,62111107,Offices Of Physicians (Except Mental Health Specia,5 to 9,Single Loc,15,39.9722445,-75.1596319
2022,Ralph's,"1434 W Susquehanna Ave, Philadelphia, PA 19121",19121,Verified,544101,Candy & Confectionery-Retail,44529202,Confectionery And Nut Retailers,1 to 4,Single Loc,14,39.9863524,-75.1574175
2022,Ramon Grocery,"1262 N 29th St, Philadelphia, PA 19121",19121,Verified,541105,Grocers-Retail,44511003,Supermarkets And Other Grocery Retailers (Except C,1 to 4,Single Loc,12,39.9758219,-75.1833082
2022,"Reid Wilkinson, Kenisha","2817 W Glenwood Ave, Philadelphia, PA 19121",19121,Verified,832221,Social Workers,62133003,Offices Of Mental Health Practitioners (Except Phy,NA,Single Loc,4,39.9845657,-75.1800365
2022,Remark Investment Group Iv LLC,"2020 N Woodstock St, Philadelphia, PA 19121",19121,Verified,621111,Investments,52391001,Miscellaneous Intermediation,5 to 9,Single Loc,15,39.985232,-75.1670874
2022,Renaissance Healthcare System,"3216 Turner St, Philadelphia, PA 19121",19121,Verified,809907,Health Services,62199921,All Other Miscellaneous Ambulatory Health Care Ser,10 to 19,Single Loc,12,39.9816254,-75.1874815
2022,Residential Life LLC,"3017 W Oxford St, Philadelphia, PA 19121",19121,Verified,653111,Apartment Finding & Rental Service,53131101,Residential Property Managers,10 to 19,Single Loc,11,39.9809873,-75.1846556
2022,Residential Plumbing,"2200 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,171105,Plumbing Contractors,23822025,"Plumbing, Heating, And Air-Conditioning Contractor",1 to 4,Single Loc,11,39.980313,-75.171069
2022,Resources For Human Devmnt Inc,"1981 N Woodstock St, Philadelphia, PA 19121",19121,Verified,832218,Social Service & Welfare Organizations,62419012,Other Individual And Family Services,10 to 19,Single Loc,6,39.9841919,-75.1673362
2022,Richard's Roofing,"1311 N 27th St, Philadelphia, PA 19121",19121,Verified,176103,Gutters & Downspouts,23816004,Roofing Contractors,5 to 9,Single Loc,25,39.9762992,-75.1797405
2022,Ridge Food Market,"2632 Ridge Ave, Philadelphia, PA 19121",19121,Verified,541105,Grocers-Retail,44511003,Supermarkets And Other Grocery Retailers (Except C,1 to 4,Single Loc,26,39.9841758,-75.1775971
2022,Ridge Grocery Lic,"2700 Ridge Ave, Philadelphia, PA 19121",19121,Verified,541105,Grocers-Retail,44511003,Supermarkets And Other Grocery Retailers (Except C,1 to 4,Single Loc,16,39.9847228,-75.1782785
2022,Rite Aid,"1528 N Broad St, Philadelphia, PA 19121",19121,Verified,591205,Pharmacies,45611009,Pharmacies And Drug Retailers,10 to 19,Branch,42,39.9763239,-75.158539
2022,Rite Aid Gnc Live Well Store,"1528 N Broad St, Philadelphia, PA 19121",19121,Verified,549904,Vitamin & Food Supplements,45619106,Food (Health) Supplement Retailers,10 to 19,Branch,14,39.9763239,-75.158539
2022,Rite Care Pharmacy,"2213 Ridge Ave, Philadelphia, PA 19121",19121,Verified,591205,Pharmacies,45611009,Pharmacies And Drug Retailers,5 to 9,Single Loc,11,39.9801032,-75.1715227
2022,Ritters Auto Repair,"2046 N Van Pelt St, Philadelphia, PA 19121",19121,Verified,753801,Automobile Repairing & Service,81111104,General Automotive Repair,1 to 4,Single Loc,28,39.9858965,-75.1690268
2022,Rj Financial Svc,"2520 Ridge Ave, Philadelphia, PA 19121",19121,Verified,628203,Financial Advisory Services,52394006,Portfolio Management And Investment Advice,5 to 9,Single Loc,9,39.982954,-75.175913
2022,Robins Nest Early Learning Ctr,"1801 N 26th St, Philadelphia, PA 19121",19121,Verified,829972,Education Centers,61171001,Educational Support Services,5 to 9,Single Loc,12,39.9827925,-75.1767523
2022,Rodin Museum,"22 Parkway St, Philadelphia, PA 19121",19121,Verified,841201,Museums,71211001,Museums,1 to 4,Single Loc,15,39.9440307,-75.2380733
2022,Rodriguez Grocery,"1800 N 31st St, Philadelphia, PA 19121",19121,Verified,541105,Grocers-Retail,44511003,Supermarkets And Other Grocery Retailers (Except C,1 to 4,Single Loc,21,39.9838613,-75.1849504
2022,Rodriguez Mini Market,"1646 N 29th St, Philadelphia, PA 19121",19121,Verified,541105,Grocers-Retail,44511003,Supermarkets And Other Grocery Retailers (Except C,1 to 4,Single Loc,15,39.9817273,-75.1821578
2022,Rodriguez Supermarket,"1700 N 28th St, Philadelphia, PA 19121",19121,Verified,541105,Grocers-Retail,44511003,Supermarkets And Other Grocery Retailers (Except C,1 to 4,Single Loc,23,39.9817023,-75.1804489
2022,"Rodriguez, Alexa M","1352 N 27th St, Philadelphia, PA 19121",19121,Verified,832221,Social Workers,62133003,Offices Of Mental Health Practitioners (Except Phy,NA,Single Loc,4,39.9765189,-75.1800302
2022,Roy Ham Restaurant,"3130 Ridge Ave, Philadelphia, PA 19121",19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,23,39.9897139,-75.1844348
2022,Ruby Nail & Spa LLC,"2302 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,723102,Manicuring,81211302,Nail Salons,1 to 4,Single Loc,7,39.9804656,-75.1727264
2022,S & G Enterprises Inc,"3045 W Jefferson St, Philadelphia, PA 19121",19121,Verified,509905,Importers (Whls),42399019,Other Miscellaneous Durable Goods Merchant Wholesa,5 to 9,Single Loc,15,39.9792895,-75.1845522
2022,S R Svc Ctr,"3222 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,753801,Automobile Repairing & Service,81111104,General Automotive Repair,1 to 4,Single Loc,40,39.9823815,-75.18777
2022,Saleem's Seafood LLC,"2832 Ridge Ave, Philadelphia, PA 19121",19121,Verified,542101,Seafood-Retail,44525004,Fish And Seafood Retailers,1 to 4,Single Loc,8,39.9863287,-75.1805011
2022,Sarah' S Salon,"1804 W Susquehanna Ave, Philadelphia, PA 19121",19121,Verified,723106,Beauty Salons,81211202,Beauty Salons,1 to 4,Single Loc,30,39.9869461,-75.1629141
2022,Sartain Apartments Rental Ofc,"3017 W Oxford St, Philadelphia, PA 19121",19121,Verified,653113,Real Estate-Rental Service,53121006,Offices Of Real Estate Agents And Brokers,1 to 4,Single Loc,34,39.9809873,-75.1846556
2022,Sbg Holdings,"1601 W Jefferson St, Philadelphia, PA 19121",19121,Verified,671901,Holding Companies (Non-Bank),55111201,Offices Of Other Holding Companies,NA,Single Loc,4,39.9763126,-75.1627089
2022,Screen Gems Inc,"2927 W Thompson St, Philadelphia, PA 19121",19121,Verified,275202,Printers (Mfrs),32311109,Commercial Printing (Except Screen And Books),10 to 19,Single Loc,29,39.9767863,-75.1843644
2022,Sedgley Plaza Pharmacy Inc,"2917 Ridge Ave, Philadelphia, PA 19121",19121,Verified,591205,Pharmacies,45611009,Pharmacies And Drug Retailers,5 to 9,Single Loc,12,39.987449,-75.1813104
2022,Seigs Crispy Chicken,"1934 W Susquehanna Ave, Philadelphia, PA 19121",19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,5 to 9,Single Loc,5,39.9873532,-75.1656765
2022,Servicemaster True Image,"1428 N Broad St, Philadelphia, PA 19121",19121,Verified,734915,Cleaning Services-Industrial,56172008,Janitorial Services,1 to 4,Branch,7,39.9753832,-75.1590084
2022,"Shah, Vishal S","2144 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,832282,Counselors,62419036,Other Individual And Family Services,1 to 4,Single Loc,6,39.9801736,-75.1700423
2022,Shake Rattle & Roll,"1214 N Broad St, Philadelphia, PA 19121",19121,Verified,835101,Child Care Service,62441003,Child Care Services,5 to 9,Single Loc,17,39.9721264,-75.1594033
2022,Sharon's After-School & Summer,"1614 W Jefferson St, Philadelphia, PA 19121",19121,Verified,835101,Child Care Service,62441003,Child Care Services,5 to 9,Single Loc,12,39.9761688,-75.1623242
2022,"Shields, Shaun","1814 N Broad St, Philadelphia, PA 19121",19121,Verified,804918,Physical Therapists,62134007,"Offices Of Physical, Occupational And Speech Thera",1 to 4,Single Loc,6,39.9805333,-75.1576211
2022,Shin's Market,"2248 Ridge Ave, Philadelphia, PA 19121",19121,Verified,542101,Seafood-Retail,44525004,Fish And Seafood Retailers,1 to 4,Single Loc,42,39.9800204,-75.1718406
2022,Shinder Auto Repair,"1247 N 26th St, Philadelphia, PA 19121",19121,Verified,753801,Automobile Repairing & Service,81111104,General Automotive Repair,1 to 4,Single Loc,15,39.9751546,-75.1782029
2022,Shipping Bargain,"1776 N Broad St, Philadelphia, PA 19121",19121,Verified,531104,Retail Shops,45511003,Department Stores,1 to 4,Single Loc,6,39.9798139,-75.1585825
2022,Shizzs Steaks & Hoagies,"2042 N Bambrey St, Philadelphia, PA 19121",19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,8,39.9869001,-75.175607
2022,"Shober, Evelyn D Cnp","1700 N Broad St, Philadelphia, PA 19121",19121,Verified,804907,Nurses-Practitioners,62139923,Offices Of All Other Miscellaneous Health Practiti,1 to 4,Single Loc,9,39.9785703,-75.1579015
2022,Shoemaker Construction Co,"2013 Ridge Ave, Philadelphia, PA 19121",19121,Verified,152144,Construction Companies,23611512,New Single-Family Housing Construction (Except For,1 to 4,Branch,9,39.9774618,-75.1693796
2022,Sidberry Beauty Salon,"1643 N 29th St, Philadelphia, PA 19121",19121,Verified,723106,Beauty Salons,81211202,Beauty Salons,1 to 4,Single Loc,42,39.9813848,-75.1818047
2022,Sigma Alpha Mu Fraternity Inc,"2012 N Broad St, Philadelphia, PA 19121",19121,Verified,864107,Fraternities & Sororities,81341006,Civic And Social Organizations,1 to 4,Single Loc,8,39.9837745,-75.157143
2022,Silk Tent,"1346 N Broad St, Philadelphia, PA 19121",19121,Verified,599988,Craft Galleries & Dealers,45521987,All Other General Merchandise Retailers,1 to 4,Single Loc,14,39.9738253,-75.1590313
2022,Simple University,"1700 N Broad St # 2, Philadelphia, PA 19121",19121,Verified,801101,Physicians & Surgeons,62111107,Offices Of Physicians (Except Mental Health Specia,1 to 4,Single Loc,9,NA,NA
2022,Sips & Tips Wellness Loft,"2149 Ridge Ave, Philadelphia, PA 19121",19121,Verified,809921,Wellness Programs,62199952,All Other Miscellaneous Ambulatory Health Care Ser,10 to 19,Single Loc,8,39.9793956,-75.1705623
2022,Skies The Limit Day Care,"1346 N 27th St, Philadelphia, PA 19121",19121,Verified,835101,Child Care Service,62441003,Child Care Services,5 to 9,Single Loc,14,39.9769854,-75.1800467
2022,Skyeline LLC,"1238 N 28th St # 2c, Philadelphia, PA 19121",19121,Verified,999966,Federal Government Contractors,99999005,Unclassified Establishments,5 to 9,Single Loc,6,NA,NA
2022,Skyline Apartments,"1417 N 15th St, Philadelphia, PA 19121",19121,Verified,653132,Housing Authorities,53131106,Residential Property Managers,1 to 4,Single Loc,6,39.9753585,-75.1599484
2022,Smart Start Daycare & Learning,"2139 Ridge Ave, Philadelphia, PA 19121",19121,Verified,835101,Child Care Service,62441003,Child Care Services,5 to 9,Single Loc,9,39.9792207,-75.1702568
2022,Smith Memorial Playground,"3500 Reservoir Dr, Philadelphia, PA 19121",19121,Verified,799956,Playgrounds,71219006,Nature Parks And Other Similar Institutions,10 to 19,Single Loc,32,39.9888167,-75.1926661
2022,Smokes N Things,"1723 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,599301,Cigar Cigarette & Tobacco Dealers-Retail,45999102,"Tobacco, Electronic Cigarette, And Other Smoking S",1 to 4,Single Loc,7,39.9796124,-75.1635445
2022,Sophisticated Investments,"1924 N 18th St, Philadelphia, PA 19121",19121,Verified,621111,Investments,52391001,Miscellaneous Intermediation,5 to 9,Single Loc,14,39.983223,-75.1636882
2022,Sophisticuts Dominican Beauty,"2836 Ridge Ave, Philadelphia, PA 19121",19121,Verified,723106,Beauty Salons,81211202,Beauty Salons,1 to 4,Single Loc,15,39.9864187,-75.1805636
2022,Spergo,"2943 W Master St, Philadelphia, PA 19121",19121,Verified,565101,Clothing-Retail,45811041,Clothing And Clothing Accessories Retailers,1 to 4,Single Loc,6,NA,NA
2022,St Elizabeth's,"1850 N Croskey St, Philadelphia, PA 19121",19121,Verified,832241,Homeless Shelters,62422102,Temporary Shelters,5 to 9,Single Loc,20,39.9831285,-75.1712971
2022,St Elizabeth's Philadelphia,"1845 N 23rd St, Philadelphia, PA 19121",19121,Verified,832218,Social Service & Welfare Organizations,62419012,Other Individual And Family Services,10 to 19,Single Loc,30,39.9831913,-75.1716659
2022,Star Perfumers,"1415 W Susquehanna Ave, Philadelphia, PA 19121",19121,Verified,512204,Cosmetics-Wholesale,42421002,Drugs And Druggists' Sundries Merchant Wholesalers,1 to 4,Single Loc,15,39.986457,-75.156934
2022,Starspirit International,"1730 N 27th St, Philadelphia, PA 19121",19121,Verified,869903,Organizations,81341018,Civic And Social Organizations,5 to 9,Single Loc,17,39.982268,-75.1788644
2022,Stephen Klein Wellness Ctr,"2144 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,801101,Physicians & Surgeons,62111107,Offices Of Physicians (Except Mental Health Specia,1 to 4,Single Loc,6,39.9801736,-75.1700423
2022,Stephen Klein Wellness Ctr,"2144 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,801101,Physicians & Surgeons,62111107,Offices Of Physicians (Except Mental Health Specia,1 to 4,Single Loc,6,39.9801736,-75.1700423
2022,Stephen Klein Wellness Ctr,"2144 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,801101,Physicians & Surgeons,62111107,Offices Of Physicians (Except Mental Health Specia,1 to 4,Single Loc,10,39.9801736,-75.1700423
2022,Stepping Stones Learning Acad,"2329 Ridge Ave, Philadelphia, PA 19121",19121,Verified,835101,Child Care Service,62441003,Child Care Services,5 to 9,Single Loc,15,39.9815505,-75.1732251
2022,"Steward, Norvetta N","1524 N Gratz St, Philadelphia, PA 19121",19121,Verified,832282,Counselors,62419036,Other Individual And Family Services,1 to 4,Single Loc,8,39.9775549,-75.1657027
2022,Stop 19 Supermarket,"1900 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,541105,Grocers-Retail,44511003,Supermarkets And Other Grocery Retailers (Except C,1 to 4,Single Loc,12,39.9795741,-75.1659965
2022,"Strauch, Kimberly A","2144 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,804908,Nurses-Registered Rn,62139920,Offices Of All Other Miscellaneous Health Practiti,1 to 4,Single Loc,10,39.9801736,-75.1700423
2022,"Strauss, Alexander S MD","1816 N 15th St, Philadelphia, PA 19121",19121,Verified,801101,Physicians & Surgeons,62111107,Offices Of Physicians (Except Mental Health Specia,1 to 4,Single Loc,8,39.9810564,-75.159691
2022,Strawberry Green Driving Range,"1500 N 33rd St, Philadelphia, PA 19121",19121,Verified,799201,Golf Courses,71391002,Golf Courses And Country Clubs,20 to 49,Single Loc,15,39.9810238,-75.1888113
2022,Streamwood Associates Flats,"3018 W Thompson St, Philadelphia, PA 19121",19121,Verified,651303,Apartments,53111002,Lessors Of Residential Buildings And Dwellings,1 to 4,Single Loc,6,39.9765133,-75.1858026
2022,Strictly Seafood,"1707 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,542101,Seafood-Retail,44525004,Fish And Seafood Retailers,5 to 9,Single Loc,9,39.9794727,-75.1629776
2022,Subway,"1511 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,5 to 9,Branch,22,39.9790628,-75.1600337
2022,Sullivan Sisters Cleaning Svc,"1922 Page St, Philadelphia, PA 19121",19121,Verified,734915,Cleaning Services-Industrial,56172008,Janitorial Services,1 to 4,Single Loc,8,39.9846936,-75.1654798
2022,Sultan Jihad Ahmad Cmnty Fndtn,"1901 W Oxford St, Philadelphia, PA 19121",19121,Verified,873303,Foundation-Educ Philanthropic Research,54172006,Research And Development In The Social Sciences An,1 to 4,Single Loc,20,39.9785877,-75.1662796
2022,Sun's Cleaners,"1220 N Broad St, Philadelphia, PA 19121",19121,Verified,721201,Cleaners,81232002,Drycleaning And Laundry Services (Except Coin-Oper,1 to 4,Single Loc,36,39.9728561,-75.1594785
2022,Sunny Nails Co,"1725 Cecil B Moore Ave # A, Philadelphia, PA 19121",19121,Verified,723102,Manicuring,81211302,Nail Salons,1 to 4,Single Loc,14,39.9796136,-75.1636333
2022,Sunoco Gas Station,"1701 N 33rd St, Philadelphia, PA 19121",19121,Verified,554101,Service Stations-Gasoline & Oil,45712003,Other Gasoline Stations,5 to 9,Branch,6,39.982752,-75.187913
2022,Sunoco Gas Station,"1300 N Broad St, Philadelphia, PA 19121",19121,Verified,554101,Service Stations-Gasoline & Oil,45712003,Other Gasoline Stations,1 to 4,Branch,24,39.97334,-75.159135
2022,Susquehanna Mini Mrkt,"1806 W Susquehanna Ave, Philadelphia, PA 19121",19121,Verified,541105,Grocers-Retail,44511003,Supermarkets And Other Grocery Retailers (Except C,1 to 4,Single Loc,15,39.9869577,-75.1629634
2022,Susquehanna Village LP,"1421 W Susquehanna Ave # B, Philadelphia, PA 19121",19121,Verified,734908,Property Maintenance,23899081,All Other Specialty Trade Contractors,5 to 9,Single Loc,19,NA,NA
2022,T & G Construction,"1610 W Susquehanna Ave, Philadelphia, PA 19121",19121,Verified,152103,General Contractors,23611505,New Single-Family Housing Construction (Except For,1 to 4,Single Loc,23,39.9865669,-75.1598908
2022,T & Y Deli,"1542 W Diamond St, Philadelphia, PA 19121",19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,7,39.9873533,-75.1768519
2022,T-Mobile,"1600 N Broad St # 8, Philadelphia, PA 19121",19121,Verified,481207,Cellular Telephones (Services),51711214,Wireless Telecommunications Carriers (Except Satel,5 to 9,Branch,13,NA,NA
2022,Takka A's,"2310 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,581222,Pizza,72251115,Full-Service Restaurants,5 to 9,Single Loc,17,39.9804035,-75.1729907
2022,Tall Legal Group,"1410 N 31st St, Philadelphia, PA 19121",19121,Verified,811103,Attorneys,54111002,Offices Of Lawyers,5 to 9,Single Loc,6,39.9782554,-75.1860737
2022,Tang's Halal Chinese Rstrnt,"2223 Ridge Ave, Philadelphia, PA 19121",19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,8,39.980345,-75.1717619
2022,Tasty Chicken,"1428 Cecil B Moore Ave, Philadelphia, PA 19121",19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,13,39.9789008,-75.1602337
